PMID,Article Title,Year,Month,Day,Chemical List,keywords,,,,
25584142,Mitochondrial DNA somatic mutation in cancer.,2015,1,15,[],"['Aerobic glycolysis', 'Cancer', 'Efficacy', 'Mitochondrial DNA', 'Oncobiguanide', 'Oxidative phosphorylation', 'Somatic mutation', 'Toxicity', 'Warburg effect']",,,,
25576833,Activation of p53 mediated glycolytic inhibition-oxidative stress-apoptosis pathway in Dalton's lymphoma by a ruthenium (II)-complex containing 4-carboxy N-ethylbenzamide.,2015,1,13,"['Antineoplastic Agents', 'Coordination Complexes', 'Lactates', 'SOD1 protein, human', 'Tumor Suppressor Protein p53', ""bis(2,2'-bipyridine)(4-carboy N-ethylbenzamide)ruthenium(II)"", 'Hydrogen Peroxide', 'Sod1 protein, mouse', 'Superoxide Dismutase', 'Superoxide Dismutase-1', 'superoxide dismutase 2', 'Phosphofructokinase-2']","['Apoptotic factors', 'LDH', 'PFKFB3', 'Ruthenium', 'p53']",,,,
25575825,Inhibition of the Warburg effect with a natural compound reveals a novel measurement for determining the metastatic potential of breast cancers.,2015,1,13,"['Bridged Bicyclo Compounds, Heterocyclic', 'panepoxydone', 'Adenosine Triphosphate', 'L-Lactate Dehydrogenase']",[],,,,
25574168,Phosphoglycerate dehydrogenase: potential therapeutic target and putative metabolic oncogene.,2015,1,13,[],[],,,,
25569102,Primary clear cell renal carcinoma cells display minimal mitochondrial respiratory capacity resulting in pronounced sensitivity to glycolytic inhibition by 3-Bromopyruvate.,2015,1,9,"['Lactates', 'Monocarboxylic Acid Transporters', 'Pyruvates', 'Symporters', 'monocarboxylate transport protein 1', 'bromopyruvate', 'Adenosine Triphosphate']",[],,,,
25566187,"Type 3 deiodinase: role in cancer growth, stemness, and metabolism.",2015,1,8,[],"['Warburg effect', 'cancer stem cells', 'deiodinase', 'stemness', 'type 3 deiodinase']",,,,
25565206,Pyruvate kinase M2 regulates Hif-1α activity and IL-1β induction and is a critical determinant of the warburg effect in LPS-activated macrophages.,2015,1,8,"['Enzyme Activators', 'Hypoxia-Inducible Factor 1, alpha Subunit', 'Interleukin-1beta', 'Lipopolysaccharides', 'RNA, Messenger', 'Toll-Like Receptor 4', 'Pyruvate Kinase']",[],,,,
25564569,New strategies in renal cell carcinoma: targeting the genetic and metabolic basis of disease.,2015,1,8,"['NF-E2-Related Factor 2', 'NFE2L2 protein, human']",[],,,,
25561013,Inhibition of Lipid Oxidation Increases Glucose Metabolism and Enhances 2-Deoxy-2-[(18)F]Fluoro-D-Glucose Uptake in Prostate Cancer Mouse Xenografts.,2015,1,7,"['Epoxy Compounds', 'Hypoglycemic Agents', 'Fluorodeoxyglucose F18', 'Carnitine O-Palmitoyltransferase', 'Glucose', 'etomoxir']",[],,,,
25542180,"Emerging concepts in bioenergetics and cancer research: metabolic flexibility, coupling, symbiosis, switch, oxidative tumors, metabolic remodeling, signaling and bioenergetic therapy.",2014,12,30,[],"['Cancer', 'Metabolic flexibility', 'Mitochondria', 'Oncobioenergetics', 'Oxidative phosphorylation']",,,,
25532497,Copper isotope effect in serum of cancer patients. A pilot study.,2014,12,24,"['Biomarkers, Tumor', 'Isotopes', 'Copper', 'Zinc']",[],,,,
25531325,Aberrant IDH3α expression promotes malignant tumor growth by inducing HIF-1-mediated metabolic reprogramming and angiogenesis.,2014,12,23,"['HIF1A protein, human', 'Hypoxia-Inducible Factor 1, alpha Subunit', 'Isocitrate Dehydrogenase', 'Glucose']",[],,,,
25531043,Potential targets of energy restriction mimetic agents in cancer cells.,2014,12,23,[],"['AMPK', 'Warburg effect', 'cancer', 'energy restriction']",,,,
25520262,Cancer suppression by compression.,2014,12,19,[],[],,,,
25514460,TAp73 promotes anabolism.,2014,12,17,"['DNA-Binding Proteins', 'Nuclear Proteins', 'Tumor Protein p73', 'Tumor Suppressor Proteins', 'delta Np73 protein, human', 'p73 protein, human']",[],,,,
25511868,Apoptolidins A and C activate AMPK in metabolically sensitive cell types and are mechanistically distinct from oligomycin A.,2014,12,17,"['Macrolides', 'Oligomycins', 'Pyrones', 'apoptolidin A', 'apoptolidin C', 'oligomycin A', 'AMP-Activated Protein Kinases']","['2-Deoxyglucose (PubChem CID: 108223)', 'Apoptolidin A', 'Apoptolidin A (PubChem CID: 46882478)', 'Bafilomycin A1 (PubChem CID 6436223)', 'Coibamide A', 'Compound C (PubChem CID 11524144)', 'Mitochondrial inhibitor', 'Oligomycin A', 'Oligomycin A (PubChem CID: 6450197)', 'Warburg effect']",,,,
25502361,Combination of Taxol® and dichloroacetate results in synergistically inhibitory effects on Taxol-resistant oral cancer cells under hypoxia.,2014,12,17,"['Antineoplastic Agents', 'Dichloroacetic Acid', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Paclitaxel']",[],,,,
25498545,Betaine is a positive regulator of mitochondrial respiration.,2014,12,17,"['Antineoplastic Agents', 'Rotenone', 'Betaine', 'Adenosine Triphosphate', 'Electron Transport Complex IV']","['Betaine', 'Cancer', 'Cytochrome c oxidase', 'Energy metabolism', 'Mitochondria', 'Mitochondrial respiration']",,,,
25486445,PPARs and ERRs: molecular mediators of mitochondrial metabolism.,2014,12,9,"['Fatty Acids', 'Peroxisome Proliferator-Activated Receptors', 'Receptors, Estrogen']",[],,,,
25482950,Targeting of two aspects of metabolism in breast cancer treatment.,2014,12,9,"['Arsenicals', 'Reactive Oxygen Species', 'phenylarsonous acid', 'Dichloroacetic Acid']","['ANT, adenine nucleotide translocase; DCA, dichloroacetate', 'Abbreviations:', 'ETC, electron transport chain', 'MMP, mitochondrial membrane potential', 'MPTP, mitochondrial permeability transition pore', 'NAC, N-acetylcysteine', 'PDK, pyruvate dehydrogenase kinase', 'PDK2-kd, knock down of PDK2', 'PENAO', 'PENAO, 4-(N-(S-penicillaminylacetyl)amino) phenylarsonous acid', 'ROS, reactive oxygen species', 'adenine nucleotide transporter', 'apoptosis', 'breast cancer', 'cancer biology', 'dichloroacetate', 'metabolism', 'mitochondria', 'pyruvate dehydrogenase kinase', 'siNC, negative control siRNA', 'siPDK, PDK siRNA', 'tumor hypoxia']",,,,
25478627,The reverse Warburg effect in osteosarcoma.,2014,12,6,[],[],,,,
25477104,Untangling the fiber yarn: butyrate feeds Warburg to suppress colorectal cancer.,2014,12,6,"['Butyrates', 'Dietary Fiber']",[],,,,
25474421,MALDI-TOF MS imaging of metabolites with a N-(1-naphthyl) ethylenediamine dihydrochloride matrix and its application to colorectal cancer liver metastasis.,2014,12,5,"['Ethylenediamines', 'N-(1-naphthyl)ethylenediamine', 'Glucose']",[],,,,
25458841,A role for the mitochondrial pyruvate carrier as a repressor of the Warburg effect and colon cancer cell growth.,2014,12,3,"['Anion Transport Proteins', 'MPC1 protein, human', 'MPC2 protein, human', 'Mitochondrial Membrane Transport Proteins', 'Mitochondrial Proteins']",[],,,,
25456395,Expression of lactate/H⁺ symporters MCT1 and MCT4 and their chaperone CD147 predicts tumor progression in clear cell renal cell carcinoma: immunohistochemical and The Cancer Genome Atlas data analyses.,2014,12,3,"['BSG protein, human', 'Biomarkers, Tumor', 'Monocarboxylic Acid Transporters', 'Muscle Proteins', 'SLC16A4 protein, human', 'Symporters', 'monocarboxylate transport protein 1', 'Basigin']","['Aerobic glycolysis', 'CD147', 'Monocarboxylate', 'Renal cell carcinoma', 'TCGA']",,,,
25446884,Genetic analysis of the Warburg effect in yeast.,2014,12,3,"['Saccharomyces cerevisiae Proteins', 'Pyruvic Acid', 'Glucose']","['AcCoA carboxylase', 'Cancer cell metabolism', 'Warburg effect', '\xce\xb1-Ketoacid dehydrogenase']",,,,
25446258,ECM1 promotes the Warburg effect through EGF-mediated activation of PKM2.,2014,12,3,"['ECM1 protein, human', 'EGR1 protein, human', 'Early Growth Response Protein 1', 'Extracellular Matrix Proteins', 'Glucose Transporter Type 1', 'Hypoxia-Inducible Factor 1, alpha Subunit', 'Isoenzymes', 'RNA, Messenger', 'RNA, Small Interfering', 'Epidermal Growth Factor', 'L-Lactate Dehydrogenase', 'lactate dehydrogenase 5', 'Pyruvate Kinase', 'Extracellular Signal-Regulated MAP Kinases', 'Glucose']","['ECM1', 'GLUT1', 'LDHA', 'PKM2', 'Warburg effect']",,,,
25433213,A microscale mathematical model for metabolic symbiosis: Investigating the effects of metabolic inhibition on ATP turnover in tumors.,2014,11,30,"['Lactic Acid', 'Adenosine Triphosphate', 'Glucose']","['Cancer cell metabolism', 'Glycolytic inhibition', 'Lactate dehydrogenase inhibitor', 'Tumor hypoxia', 'Warburg effect']",,,,
25431262,Warburg meets non-coding RNAs: the emerging role of ncRNA in regulating the glucose metabolism of cancer cells.,2014,11,29,"['RNA, Untranslated', 'Glucose']",[],,,,
25426679,Simultaneously targeting tissue transglutaminase and kidney type glutaminase sensitizes cancer cells to acid toxicity and offers new opportunities for therapeutic intervention.,2014,11,27,"['Antineoplastic Agents', 'Glutamine', 'Glutamic Acid', 'Ammonia', 'transglutaminase 2', 'Transglutaminases', 'GTP-Binding Proteins']","['968', 'cancer', 'glutaminase', 'tissue transglutaminase']",,,,
25423696,Expression of hexokinase 2 in epithelial ovarian tumors and its clinical significance in serous ovarian cancer.,2014,11,27,"['RNA, Messenger', 'Hexokinase']",[],,,,
25420473,A reverse Warburg metabolism in oral squamous cell carcinoma is not dependent upon myofibroblasts.,2014,11,26,"['ACTA2 protein, human', 'Actins', 'Caveolin 1', 'Glucose Transporter Type 1', 'Monocarboxylic Acid Transporters', 'Muscle Proteins', 'SLC16A4 protein, human', 'Symporters', 'monocarboxylate transport protein 1']","['myofibroblast', 'oral squamous cell carcinoma', 'reverse Warburg effect']",,,,
25412314,Combination simvastatin and metformin induces G1-phase cell cycle arrest and Ripk1- and Ripk3-dependent necrosis in C4-2B osseous metastatic castration-resistant prostate cancer cells.,2014,11,21,"['Adaptor Proteins, Signal Transducing', 'Drug Combinations', 'HMGB1 Protein', 'HMGB1 protein, human', 'Imidazoles', 'Indoles', 'MAP1LC3B protein, human', 'Microtubule-Associated Proteins', 'RNA, Small Interfering', 'SQSTM1 protein, human', 'Sequestosome-1 Protein', 'necrostatin-1', 'Chloroquine', 'Metformin', 'Simvastatin', 'RIPK1 protein, human', 'RIPK3 protein, human', 'Receptor-Interacting Protein Serine-Threonine Kinases']",[],,,,
25412279,Metabolic profiling and flux analysis of MEL-2 human embryonic stem cells during exponential growth at physiological and atmospheric oxygen concentrations.,2014,11,21,"['Culture Media', 'Oxygen']",[],,,,
25405516,Ginsenoside 20(S)‑Rg3 inhibits the Warburg effect through STAT3 pathways in ovarian cancer cells.,2014,11,19,"['Ginsenosides', 'STAT3 Transcription Factor', 'STAT3 protein, human', 'Sapogenins', 'ginsenoside 20S-protopanaxatriol']",[],,,,
25404640,"VER-246608, a novel pan-isoform ATP competitive inhibitor of pyruvate dehydrogenase kinase, disrupts Warburg metabolism and induces context-dependent cytostasis in cancer cells.",2014,11,19,"['Benzamides', 'Enzyme Inhibitors', 'Isoenzymes', 'Pyrimidines', 'VER-246608', 'Adenosine Triphosphate', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
25398050,Metabolic mysteries of the inflammatory response: T cell polarization and plasticity.,2014,11,15,"['Glucose Transporter Type 1', 'Leptin', 'SLC2A1 protein, human', 'Glucose']","['T cells', 'aerobic glycolysis', 'glucose', 'glycolysis', 'immunity', 'metabolism', 'oxidative phosphorylation']",,,,
25394852,Glycolysis inhibitor 2-deoxy-D-glucose suppresses carcinogen-induced rat hepatocarcinogenesis by restricting cancer cell metabolism.,2014,11,15,"['Carcinogens', 'Deoxyglucose']",[],,,,
25389247,Using Boolean Logic Modeling of Gene Regulatory Networks to Exploit the Links Between Cancer and Metabolism for Therapeutic Purposes.,2014,11,13,"['Antineoplastic Agents', 'Hypoglycemic Agents', 'Metformin']",[],,,,
25383217,A novel inhibitor of Mammalian triosephosphate isomerase found by an in silico approach.,2014,11,11,[],[],,,,
25381617,Towards imaging metabolic pathways in tissues.,2014,11,10,['Lipids'],[],,,,
25363473,Energy metabolism targeted drugs synergize with photodynamic therapy to potentiate breast cancer cell death.,2014,11,5,"['Antineoplastic Agents', 'BAX protein, human', 'Free Radical Scavengers', 'Photosensitizing Agents', 'Pyruvates', 'Reactive Oxygen Species', 'bcl-2-Associated X Protein', 'bromopyruvate', 'Deoxyglucose', 'p38 Mitogen-Activated Protein Kinases', 'MAP Kinase Kinase 4', 'CASP3 protein, human', 'Caspase 3', 'Acetylcysteine']",[],,,,
25362851,Manganese superoxide dismutase deficiency triggers mitochondrial uncoupling and the Warburg effect.,2014,11,5,"['Ion Channels', 'Lactates', 'Mitochondrial Proteins', 'PPAR alpha', 'Reactive Oxygen Species', 'Uncoupling Protein 1', 'Uncoupling Protein 2', 'Adenosine Triphosphate', 'Superoxide Dismutase', 'superoxide dismutase 2', 'Phosphatidylinositol 3-Kinases', 'TOR Serine-Threonine Kinases', 'mTOR protein, mouse', 'Proto-Oncogene Proteins c-akt']",[],,,,
25351440,Glycolytic enzyme upregulation and numbness of mitochondrial activity characterize the early phase of apoptosis in cerebellar granule cells.,2014,10,30,"['Glucose Transport Proteins, Facilitative', 'Dichloroacetic Acid', 'Phosphofructokinases', 'Hexokinase', 'Oxygen']",[],,,,
25344893,Dichloroacetate affects proliferation but not survival of human colorectal cancer cells.,2014,10,27,"['Antimetabolites', 'BAX protein, human', 'Cysteine Proteinase Inhibitors', 'Leupeptins', 'MCL1 protein, human', 'Myeloid Cell Leukemia Sequence 1 Protein', 'Tumor Suppressor Protein p53', 'bcl-2-Associated X Protein', 'Dichloroacetic Acid', 'benzyloxycarbonylleucyl-leucyl-leucine aldehyde']",[],,,,
25340307,Cellular metabolism and macrophage functional polarization.,2014,10,24,"['Amino Acids', 'IL4 protein, human', 'Interleukin-13', 'Interleukin-1beta', 'Lipopolysaccharides', 'Vitamins', 'interleukin-13, human', 'Interleukin-4', 'Interferon-gamma', 'Iron', 'Glucose']","['aerobic glycolysis', 'inflammation', 'iron', 'lipid', 'macrophages', 'metabolism', 'polarization']",,,,
25336642,Cancer metabolism and elevated O-GlcNAc in oncogenic signaling.,2014,10,23,['Acetylglucosamine'],"['Cancer', 'Glycosylation', 'Metabolism', 'O-GlcNAc', 'O-GlcNAcylation', 'OGT', 'Signal Transduction', 'Warburg Effect']",,,,
25330055,Cancer-like metabolism of the mammalian retina.,2014,10,21,"['Pyruvate Kinase', 'Oxygen']","['HIF-1', 'PKM2', 'Warburg effect', 'aerobic glycolysis', 'mammalian retina']",,,,
25323588,Hexokinase II integrates energy metabolism and cellular protection: Akting on mitochondria and TORCing to autophagy.,2014,10,18,"['Multiprotein Complexes', 'Hexokinase', 'TOR Serine-Threonine Kinases', 'Mechanistic Target of Rapamycin Complex 1', 'Proto-Oncogene Proteins c-akt']",[],,,,
25313085,Role of pyruvate kinase M2 in transcriptional regulation leading to epithelial-mesenchymal transition.,2014,10,15,"['DNA-Binding Proteins', 'Homeodomain Proteins', 'Repressor Proteins', 'TGIF2 protein, human', 'Pyruvate Kinase', 'Histone Deacetylases', 'histone deacetylase 3', 'DNA Helicases', 'CHD1 protein, human']","['colorectal cancer', 'epithelial\xe2\x80\x93mesenchymal transition', 'invasion', 'pyruvate kinase M2', 'transforming growth factor-\xce\xb2\xe2\x80\x93induced factor homeobox 2']",,,,
25306097,GLUT-1 expression is largely unrelated to both hypoxia and the Warburg phenotype in squamous cell carcinomas of the vulva.,2014,10,13,"['Antigens, Neoplasm', 'Biomarkers', 'Glucose Transporter Type 1', 'CA9 protein, human', 'Carbonic Anhydrase IX', 'Carbonic Anhydrases']",[],,,,
25305589,Metabolic reprogramming in transformed mouse cortical astrocytes: A proteomic study.,2014,10,12,[],"['2D-DIGE', 'Cancerous transformation', 'Glia', 'Glioblastoma', 'Glycolysis', 'Warburg effect']",,,,
25301052,Lin28/let-7 axis regulates aerobic glycolysis and cancer progression via PDK1.,2014,10,11,"['HIF1A protein, human', 'Hypoxia-Inducible Factor 1, alpha Subunit', 'LIN28B protein, human', 'MicroRNAs', 'RNA-Binding Proteins', 'mirnlet7 microRNA, human', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Oxygen']",[],,,,
25289083,PKM2 regulates Gli1 expression in hepatocellular carcinoma.,2014,10,8,[],"['Gli1', 'PKM2', 'hepatocellular carcinoma']",,,,
25288186,An update on therapeutic opportunities offered by cancer glycolytic metabolism.,2014,10,8,['Antineoplastic Agents'],"['Antitumor agents', 'Cancer metabolism', 'Glycolysis', 'Hypoxia', 'Warburg effect']",,,,
25284584,USP37 directly deubiquitinates and stabilizes c-Myc in lung cancer.,2014,10,7,"['MYC protein, human', 'Proto-Oncogene Proteins c-myc', 'Endopeptidases', 'deubiquitinase USP37, human']",[],,,,
25278684,Potential role of metabolomics in diagnosis and surveillance of gastric cancer.,2014,10,4,"['Amino Acids', 'Biomarkers, Tumor', 'Fatty Acids', 'Nucleic Acids']","['Biomarkers', 'Gastric cancer', 'Metabolomics', 'Screening', 'Surveillance']",,,,
25277420,The Warburg effect: evolving interpretations of an established concept.,2014,10,4,"['Reactive Oxygen Species', 'Adenosine Triphosphate', 'Oxygen']","['Glucose transport', 'HIF', 'MYC', 'Metabolism reprogram', 'ROS', 'Warburg effect']",,,,
25277190,Role of mesenchymal stem cells in osteosarcoma and metabolic reprogramming of tumor cells.,2014,10,4,[],[],,,,
25266796,A lentiviral sponge for miRNA-21 diminishes aerobic glycolysis in bladder cancer T24 cells via the PTEN/PI3K/AKT/mTOR axis.,2014,10,1,"['MIRN21 microRNA, human', 'MicroRNAs', 'Phosphatidylinositol 3-Kinases', 'MTOR protein, human', 'TOR Serine-Threonine Kinases', 'Proto-Oncogene Proteins c-akt', 'PTEN Phosphohydrolase', 'PTEN protein, human', 'Glucose']",[],,,,
